http://192.168.0.62:8000/login/?next=/,192.168.0.62,200,2024-01-18 11:17:00.382253
http://192.168.0.62:8000/otp/,192.168.0.78,200,2024-01-18 11:17:06.813970
http://127.0.0.1:8000/,127.0.0.1,302,2024-01-18 11:48:55.550422
http://127.0.0.1:8000/login/?next=/,127.0.0.1,200,2024-01-18 11:48:55.550422
http://127.0.0.1:8000/,127.0.0.1,302,2024-01-18 11:48:55.698213
http://127.0.0.1:8000/login/?next=/,127.0.0.1,200,2024-01-18 11:48:55.704212
